date,open,high,low,close,SMA5,SMA10,SMA20,SMA60,SMA120,SMA240,volume,MA5,MA10,DIF12-26,MACD9,OSC,"K(9,3)","D(9,3)",net buy sell,cumulative net buy sell,buy,sell
2007/9/19,9090.9,9090.9,8900.8,8926.38,8960.69,8969.32,8867.75,9025.02,8600.89,8059.99,1720.2,1290.24,1294.17,32,13.06,18.94,0.4755,0.6094,25900000000,3.0324E+12,61600000000,35600000000
2007/9/20,8987.52,9109.52,8950.62,8983.03,8953.67,8976.24,8892.23,9027.33,8610.05,8068.74,1524.78,1325.09,1309.98,34.94,17.43,17.51,0.4904,0.5697,12500000000,3.0449E+12,40600000000,28100000000
2007/9/21,9018.68,9105.28,8994.01,9105.28,8989.25,8985.06,8910.85,9030.87,8620.22,8077.68,1386.32,1375.86,1316.33,42.5,22.45,20.05,0.6549,0.5981,-2570000000,3.0423E+12,25500000000,28100000000
2007/9/26,9180.93,9269.62,9178.77,9257.47,9034.41,9008.99,8939.22,9037.11,8631.26,8087.26,1585.69,1460.82,1338.81,60.97,30.15,30.82,0.7597,0.652,2290000000,3.0446E+12,37300000000,35000000000
2007/9/27,9337.04,9413.65,9291.72,9413.65,9137.16,9056.6,8973.99,9045.01,8643,8097.84,1845.56,1612.51,1408.91,86.1,41.34,44.76,0.8398,0.7146,14500000000,3.0591E+12,46400000000,32000000000
2007/9/28,9447.33,9474.05,9411.95,9411.95,9234.28,9097.48,9008.21,9051.94,8654.29,8107.9,1726.13,1613.69,1451.97,108.34,54.74,53.6,0.8587,0.7626,9500000000,3.0686E+12,34600000000,25100000000
2007/9/29,9458.67,9482.37,9424.71,9476.52,9332.97,9143.32,9049.87,9058.74,8666.19,8118.19,1256.34,1560,1442.55,127.53,69.3,58.23,0.9026,0.8093,804000000,3.0694E+12,3900000000,3100000000
2007/10/1,9523.98,9555.07,9474.4,9488.5,9409.62,9199.43,9085.73,9064.4,8677.89,8128.62,1663.07,1615.35,1495.61,144.03,84.25,59.78,0.9024,0.8403,-15010000,3.0694E+12,22500000000,22500000000
2007/10/2,9597.96,9642.95,9582.7,9623.25,9482.77,9258.59,9117.79,9071.65,8690.79,8139.27,2077.88,1713.79,1587.31,164.6,100.32,64.29,0.9261,0.8689,18400000000,3.0877E+12,49000000000,30600000000
2007/10/3,9650.03,9783.75,9618.14,9700.07,9540.06,9338.61,9153.79,9077.15,8704.94,8150.2,2163.56,1777.39,1694.95,185.42,117.34,68.08,0.9173,0.885,18000000000,3.1058E+12,51700000000,33600000000
2007/10/4,9663.53,9676.35,9574.01,9627.39,9583.15,9408.71,9189.01,9081.2,8718.13,8160.51,1637.51,1759.67,1686.68,193.7,132.61,61.09,0.8788,0.883,-1590000000,3.1042E+12,31700000000,33300000000
2007/10/5,9645.63,9670.13,9565,9617.26,9611.29,9472.13,9224.18,9086.63,8731.24,8171.11,1590.65,1826.53,1693.27,197.27,145.54,51.73,0.8275,0.8645,-1050000000,3.1031E+12,29300000000,30300000000
2007/10/8,9736.93,9744.97,9683.14,9717.17,9657.03,9533.32,9259.19,9092.68,8745.89,8182.35,1535.85,1801.09,1708.22,205.66,157.57,48.09,0.8399,0.8563,9350000000,3.1125E+12,29000000000,19600000000
2007/10/9,9743.61,9743.61,9591.94,9639.83,9660.34,9571.56,9290.28,9095.49,8759.53,8193.37,1654.82,1716.48,1715.14,204.95,167.04,37.91,0.7642,0.8256,-944000000,3.1115E+12,28000000000,28900000000
2007/10/11,9707.93,9729.47,9661.23,9697.67,9659.86,9599.96,9328.28,9100.16,8774.6,8204.45,1578.75,1599.52,1688.45,205.47,174.73,30.74,0.7629,0.8047,5620000000,3.1172E+12,48600000000,43000000000
2007/10/12,9677.33,9731.16,9490.01,9496.47,9633.68,9608.41,9352.95,9099.94,8787.55,8214.68,1546.07,1581.23,1670.45,192.13,178.21,13.92,0.5324,0.7139,-9340000000,3.1078E+12,25900000000,35300000000
2007/10/15,9565.36,9577.04,9431.66,9518.45,9613.92,9612.61,9377.97,9100.49,8800.12,8224.77,1221.69,1507.43,1666.98,176.12,177.79,-1.67,0.4371,0.6216,1460000000,3.1093E+12,25800000000,24400000000
2007/10/16,9468.88,9618.03,9461.27,9592.47,9588.98,9623,9411.22,9102.48,8813.01,8235.32,1582.84,1516.83,1658.96,165.94,175.42,-9.48,0.4436,0.5623,-3320000000,3.106E+12,31700000000,35000000000
2007/10/17,9582.19,9616.26,9492.89,9562.16,9573.44,9616.89,9437.74,9102.08,8826.16,8245.66,1457.45,1477.36,1596.92,155.45,171.43,-15.97,0.4346,0.5197,-4730000000,3.1012E+12,30300000000,35000000000
2007/10/18,9605.49,9667.07,9574.96,9637.07,9561.32,9610.59,9474.6,9102.34,8839.8,8256.29,1707,1503.01,1551.26,151.11,167.36,-16.26,0.5083,0.5159,2100000000,3.1033E+12,31000000000,28900000000
2007/10/19,9666.58,9673.96,9609.58,9611.72,9584.37,9609.03,9508.87,9100.13,8853.65,8267.19,1404.85,1474.76,1528,145.79,163.05,-17.25,0.5304,0.5207,3070000000,3.1064E+12,22400000000,19300000000
2007/10/22,9278.89,9381.65,9275.72,9360.63,9552.81,9583.36,9527.75,9093.81,8866.03,8276.94,1501.12,1530.65,1519.04,117.47,153.93,-36.46,0.4141,0.4852,-25500000000,3.0809E+12,24300000000,49900000000
2007/10/23,9419.54,9512.56,9419.54,9502.39,9534.79,9561.89,9547.6,9092.74,8879.36,8287.3,1495.07,1513.1,1514.96,105.07,144.16,-39.09,0.442,0.4708,1600000000,3.0825E+12,28200000000,26600000000
2007/10/24,9593.2,9640.49,9442.62,9442.62,9510.89,9542.17,9556.86,9097.42,8891.99,8297.16,1603.27,1542.26,1509.81,94.79,134.29,-39.5,0.4168,0.4528,4460000000,3.087E+12,32700000000,28200000000
2007/10/25,9546.85,9573.29,9503.83,9568.26,9497.12,9529.22,9564.59,9105.68,8904.51,8307.18,1379.06,1476.67,1489.84,90.54,125.54,-34.99,0.5227,0.4761,3170000000,3.0901E+12,34000000000,30800000000
2007/10/26,9637.49,9661.94,9573,9631.51,9501.08,9542.73,9575.57,9111.41,8917.15,8317.65,1403.58,1476.42,1475.59,91.85,118.8,-26.95,0.6463,0.5328,7630000000,3.0978E+12,35000000000,27400000000
2007/10/29,9743.73,9822.37,9735.43,9809.88,9590.93,9571.87,9592.24,9126.71,8931.43,8328.59,1820.97,1540.39,1535.52,105.39,116.12,-10.73,0.7566,0.6074,20300000000,3.118E+12,47200000000,26900000000
2007/10/30,9854.27,9859.65,9727.58,9757.93,9642.04,9588.42,9605.71,9140.17,8945.64,8339.33,1606.24,1562.62,1537.86,113.31,115.56,-2.25,0.7796,0.6648,5590000000,3.1236E+12,31200000000,25600000000
2007/10/31,9777.58,9787.9,9664.64,9711.37,9695.79,9603.34,9610.12,9151.06,8959.09,8350,1860.6,1614.09,1578.18,113.68,115.18,-1.5,0.7685,0.6994,-1540000000,3.1221E+12,40300000000,41800000000
2007/11/1,9780.59,9785.75,9556.22,9598.23,9701.78,9599.45,9605.02,9162,8972.15,8360.1,1824.57,1703.19,1589.93,105.95,113.33,-7.38,0.6964,0.6984,4300000000,3.1264E+12,41400000000,37100000000
2007/11/2,9373.41,9433.07,9248.34,9273.09,9630.1,9565.59,9587.31,9168.85,8982.5,8369.01,1741.37,1770.75,1623.58,72.55,105.18,-32.63,0.4778,0.6248,-21100000000,3.1053E+12,27700000000,48800000000
2007/11/5,9251.86,9313.85,9129.49,9308.6,9529.84,9560.39,9571.88,9172.34,8993.62,8377.78,1432.97,1693.15,1616.77,42.22,92.59,-50.36,0.4003,0.55,-10800000000,3.0945E+12,28200000000,39100000000
2007/11/6,9324.61,9368.46,9278.01,9292.8,9436.82,9539.43,9550.66,9174.17,9004.49,8386.34,1520.87,1676.08,1619.35,21.4,78.35,-56.95,0.3414,0.4805,-14600000000,3.0798E+12,29200000000,43800000000
2007/11/7,9437.43,9437.43,9300.22,9300.22,9354.59,9525.19,9533.68,9180.32,9015,8394.85,1567.06,1617.37,1615.73,6.96,64.07,-57.11,0.3055,0.4222,3320000000,3.0832E+12,42400000000,39000000000
2007/11/8,9096.03,9105.63,8890.1,8937.58,9222.46,9462.12,9495.67,9180.3,9022.53,8401.85,1666.42,1585.74,1644.47,-33.69,44.52,-78.21,0.22,0.3548,-14300000000,3.0689E+12,28900000000,43100000000
2007/11/9,8962.24,9016.73,8853.81,8970.92,9162.02,9396.06,9469.4,9181.3,9029.44,8408.97,1556.38,1548.74,1659.75,-66.33,22.35,-88.68,0.1855,0.2983,-7720000000,3.0612E+12,30700000000,38500000000
2007/11/12,8755.37,8765.51,8626.58,8670.61,9034.43,9282.14,9427,9182.59,9033.46,8414.64,1435.31,1549.21,1621.18,-112.66,-4.65,-108.01,0.1363,0.2443,-21600000000,3.0395E+12,27400000000,49000000000
2007/11/13,8673.2,8742.41,8599.39,8727.21,8921.31,9179.06,9383.74,9191.35,9037.67,8420.38,1454.64,1535.96,1606.02,-146.42,-33.01,-113.42,0.1268,0.2051,-13300000000,3.0263E+12,29800000000,43100000000
2007/11/14,8965.66,8993.89,8940.96,8942.93,8849.85,9102.22,9352.78,9205.56,9043.73,8426.87,1437.86,1510.12,1563.74,-150.78,-56.56,-94.21,0.2212,0.2105,898000000,3.0272E+12,36000000000,35100000000
2007/11/15,8920.03,8962.21,8897.89,8905.41,8843.42,9032.94,9316.2,9212.06,9049.94,8433.03,1000.08,1376.85,1481.3,-155.45,-76.34,-79.11,0.2692,0.23,-4340000000,3.0228E+12,23900000000,28200000000
2007/11/16,8767.21,8790.57,8678.55,8764.82,8802.2,8982.11,9273.85,9216.82,9055.01,8438.31,1148.72,1295.32,1422.03,-170.75,-95.22,-75.53,0.2452,0.2351,-19200000000,3.0036E+12,19000000000,38200000000
2007/11/19,8818.42,8838.28,8680.71,8680.71,8804.22,8919.32,9239.85,9219.94,9059.17,8443.46,948.61,1197.98,1373.59,-183.15,-112.81,-70.35,0.1958,0.222,-4760000000,2.9988E+12,20000000000,24700000000
2007/11/20,8483.61,8680.86,8372.05,8680.86,8794.95,8858.13,9198.78,9219.08,9063.61,8448.49,1409.41,1188.93,1362.45,-200.07,-130.26,-69.81,0.2709,0.2383,-14700000000,2.9841E+12,27200000000,41900000000
2007/11/21,8676.96,8704.08,8484.11,8484.11,8703.18,8776.52,9150.85,9215.65,9066.44,8452.31,1299.23,1161.21,1335.67,-216.2,-147.45,-68.75,0.2385,0.2384,-19400000000,2.9647E+12,25900000000,45300000000
2007/11/22,8431.03,8573.74,8390.85,8499.37,8621.97,8732.7,9097.41,9212,9068.52,8456,1206.64,1202.52,1289.69,-230.22,-164,-66.21,0.2273,0.2347,-7530000000,2.9572E+12,24400000000,31900000000
2007/11/23,8550.7,8559.05,8342.2,8342.2,8537.45,8669.82,9032.94,9205.57,9068.91,8458.89,1077.22,1188.22,1241.77,-246.11,-180.42,-65.68,0.1515,0.207,-4050000000,2.9532E+12,17700000000,21800000000
2007/11/26,8462.93,8534.27,8407.34,8528.33,8506.97,8655.6,8968.87,9203.66,9070.78,8462.72,1050.93,1208.69,1203.33,-247.53,-193.84,-53.68,0.1962,0.2034,10400000000,2.9636E+12,36700000000,26300000000
2007/11/27,8319.69,8454.36,8207.97,8375.76,8445.95,8620.45,8899.76,9197.07,9071.29,8465.56,1162.74,1159.35,1174.14,-257.47,-206.57,-50.9,0.205,0.2039,-7180000000,2.9564E+12,25600000000,32800000000
2007/11/28,8429.09,8440.12,8276.26,8276.26,8404.38,8553.78,8828,9185.3,9070.63,8468.02,1025.62,1104.63,1132.92,-265.22,-218.3,-46.92,0.1728,0.1935,-3230000000,2.9532E+12,24800000000,28000000000
2007/11/29,8454.57,8481.45,8376.09,8447.03,8393.92,8507.95,8770.44,9176.42,9071.85,8471.4,1219.5,1107.2,1154.86,-258.64,-226.37,-32.27,0.2416,0.2095,8760000000,2.9619E+12,36600000000,27800000000
2007/11/30,8499.23,8590.63,8499.23,8586.4,8442.76,8490.1,8736.11,9170.81,9073.91,8475.46,1351.35,1162.03,1175.13,-240.35,-229.16,-11.18,0.4153,0.2781,10700000000,2.9727E+12,51400000000,40600000000
2007/12/3,8623.12,8645.62,8565.08,8583.84,8453.86,8480.42,8699.87,9165.31,9075.69,8480.15,905.81,1133,1170.85,-220.97,-227.52,6.56,0.5294,0.3619,-2720000000,2.9699E+12,19200000000,21900000000
2007/12/4,8557.32,8656.89,8557,8651.28,8508.96,8477.46,8667.79,9159.21,9078.24,8485.15,952.58,1090.97,1125.16,-200.51,-222.12,21.61,0.6821,0.4686,-2290000000,2.9676E+12,17900000000,20100000000
2007/12/5,8626.52,8705.87,8601.13,8676.95,8589.1,8496.74,8636.63,9153.53,9080.12,8490.14,1182.14,1122.28,1113.45,-179.32,-213.56,34.24,0.7687,0.5687,816000000,2.9685E+12,26800000000,25900000000
2007/12/6,8784.69,8797.61,8654.86,8694.41,8638.58,8516.25,8624.47,9149.47,9081.13,8494.95,1285.39,1135.45,1121.33,-157.08,-202.27,45.19,0.7875,0.6416,16400000000,2.9848E+12,39100000000,22700000000
2007/12/7,8774.57,8804.93,8722.38,8722.38,8665.77,8554.26,8612.04,9144.8,9080.85,8499.53,1159.53,1097.09,1129.56,-135.25,-188.86,53.61,0.8122,0.6985,16700000000,3.0015E+12,41400000000,24700000000
2007/12/10,8700.48,8706.58,8594.95,8598.03,8668.61,8561.23,8608.41,9137.79,9078.73,8503.69,855.38,1087,1110,-126.07,-176.3,50.23,0.7444,0.7138,-1470000000,3E+12,24100000000,25600000000
2007/12/11,8648.88,8659.36,8569.54,8638.33,8666.02,8587.49,8603.97,9132.98,9077,8507.81,884.56,1073.4,1082.19,-117.29,-164.5,47.22,0.7001,0.7092,4500000000,3.0045E+12,22600000000,18100000000
2007/12/12,8495.59,8554.12,8451.65,8490.84,8628.8,8608.95,8581.37,9123.96,9074.31,8511.44,1096.67,1056.31,1089.29,-119.4,-155.48,36.08,0.5037,0.6407,-8790000000,2.9957E+12,27400000000,36200000000
2007/12/13,8485.56,8522.14,8187.95,8187.95,8527.51,8583.04,8545.49,9112.1,9068.05,8513.67,1426.97,1084.62,1110.04,-137.67,-151.92,14.25,0.3358,0.5391,-10300000000,2.9854E+12,34300000000,44600000000
2007/12/14,8186.25,8202.94,7922.66,8118.08,8406.65,8536.21,8513.16,9098.63,9061.82,8515.63,1523.65,1157.45,1127.27,-164.86,-154.51,-10.35,0.2977,0.4586,-11400000000,2.9741E+12,30000000000,41300000000
2007/12/17,8041.6,8092.96,7830.85,7830.85,8253.21,8460.91,8470.66,9079.42,9053.38,8516.06,1164.76,1219.32,1153.16,-199.76,-163.56,-36.21,0.1985,0.3719,-6850000000,2.9672E+12,23800000000,30700000000
2007/12/18,7730.79,7913.88,7664.62,7807.39,8087.02,8376.52,8426.99,9057.79,9044.33,8516.37,1438.82,1330.17,1201.79,-232.66,-177.38,-55.28,0.174,0.3059,-5500000000,2.9617E+12,31500000000,37000000000
2007/12/19,7881.01,8020.39,7865.48,8014.31,7991.72,8310.26,8403.5,9037.07,9037.09,8517.54,1125.69,1335.98,1196.14,-241.39,-190.18,-51.21,0.2183,0.2767,374000000,2.9621E+12,28000000000,27700000000
2007/12/20,8044.17,8048,7840.71,7857.08,7925.54,8226.52,8371.39,9011.13,9028.07,8517.68,896.28,1229.84,1157.23,-251.7,-202.48,-49.22,0.2071,0.2535,2290000000,2.9644E+12,18400000000,16100000000
2007/12/21,7903.14,8006.56,7810.27,7941.44,7890.21,8148.43,8351.35,8986.62,9019.28,8517.77,1009.07,1126.92,1142.19,-254.98,-212.98,-41.99,0.2308,0.2459,8610000000,2.973E+12,23600000000,15000000000
2007/12/24,8074.44,8135.48,8061.31,8135.48,7951.14,8102.18,8331.7,8964.27,9011.5,8518.68,823.57,1058.69,1139,-239.32,-218.25,-21.07,0.3303,0.2741,4180000000,2.9772E+12,13200000000,9010000000
2007/12/25,8166.18,8181.61,8119.85,8167.07,8023.08,8055.05,8321.27,8942.25,9003.32,8519.65,751.85,921.29,1125.73,-220.98,-218.8,-2.18,0.4155,0.3212,1470000000,2.9786E+12,3910000000,2450000000
2007/12/26,8125.45,8173.9,8071.63,8156.39,8051.49,8021.6,8315.28,8917.8,8994.72,8520.98,649.25,826,1080.99,-205.63,-216.16,10.53,0.5815,0.408,1500000000,2.9801E+12,7460000000,5960000000
2007/12/27,8169.19,8355.28,8169.19,8313.72,8142.82,8034.18,8308.61,8894.69,8985.92,8523.39,1133.76,873.5,1051.67,-179.43,-208.82,29.39,0.701,0.5056,8090000000,2.9882E+12,20400000000,12300000000
2007/12/28,8269.32,8460.18,8269.32,8396.95,8233.92,8062.07,8299.14,8874.18,8977.69,8525.92,1154.22,902.53,1014.73,-149.44,-196.94,47.5,0.7741,0.5951,6520000000,2.9948E+12,21600000000,15100000000
2007/12/31,8450.32,8506.28,8414.79,8506.28,8308.08,8129.61,8295.26,8855.67,8971.15,8529.28,836.63,905.14,981.91,-116.07,-180.77,64.7,0.8494,0.6799,2810000000,2.9976E+12,10400000000,7550000000
2008/1/2,8491.57,8532.92,8319.58,8323.05,8339.28,8181.18,8278.85,8832.43,8962.56,8532.22,1109.01,976.57,948.93,-97.27,-164.07,66.8,0.8028,0.7209,-7540000000,2.99E+12,10200000000,17800000000
2008/1/3,8171.68,8243.93,8130.41,8184.2,8344.84,8198.17,8254.21,8808.17,8951.83,8533.98,1056.45,1058.01,942.01,-96.51,-150.56,54.05,0.7077,0.7165,-7400000000,2.9826E+12,18500000000,25900000000
2008/1/4,8134.04,8247.18,8097.85,8221.1,8326.32,8234.57,8230.55,8783.56,8941.86,8535.8,1275.01,1086.26,979.88,-93.93,-139.23,45.3,0.5847,0.6726,-9480000000,2.9731E+12,26300000000,35800000000
2008/1/7,7959.92,8015.93,7883.37,7883.37,8223.6,8228.76,8188.6,8756.68,8928.31,8536.18,1339.43,1123.31,1012.92,-113.19,-134.02,20.83,0.3898,0.5783,-13700000000,2.9594E+12,28900000000,42700000000
2008/1/8,7909.26,8011.07,7895.78,7962.91,8114.93,8211.5,8156.84,8730.75,8915.62,8536.72,1318.25,1219.63,1062.39,-123.67,-131.95,8.28,0.3007,0.4858,-7240000000,2.9522E+12,32000000000,39200000000
2008/1/9,7842.16,8085.06,7818.31,8085.06,8067.33,8203.3,8129.18,8705.63,8904.05,8537.51,1501.61,1298.15,1137.36,-125.67,-130.7,5.02,0.3249,0.4321,-5090000000,2.9471E+12,35600000000,40700000000
2008/1/10,8153.08,8177.13,8057.27,8057.27,8041.94,8193.39,8107.5,8680.55,8891.31,8538.42,1350.61,1356.98,1207.5,-120.32,-128.62,8.31,0.3281,0.3975,-5310000000,2.9418E+12,30000000000,35300000000
2008/1/11,8134.11,8151.95,8026.34,8029.31,8003.58,8164.95,8099.57,8653.75,8878.05,8539.19,1102.34,1322.45,1204.36,-116.98,-126.29,9.31,0.3171,0.3707,-5730000000,2.936E+12,25100000000,30800000000
2008/1/14,8254,8260.88,8097.68,8173.41,8061.59,8142.6,8102.33,8629.78,8864.96,8540.53,1688.09,1392.18,1257.74,-103.69,-121.77,18.08,0.3771,0.3728,22900000000,2.959E+12,66400000000,43500000000
2008/1/15,8316.24,8546.2,8312.02,8428.84,8154.78,8134.85,8132.23,8614.25,8854.03,8542.59,2113.61,1551.25,1385.44,-71.94,-111.81,39.86,0.531,0.4255,22100000000,2.981E+12,67400000000,45300000000
2008/1/16,8286.31,8375.06,8179.54,8179.54,8173.67,8120.5,8150.84,8592.2,8842.47,8543.65,2296.31,1710.19,1504.17,-62.25,-101.9,39.64,0.5194,0.4568,3370000000,2.9844E+12,73200000000,69800000000
2008/1/17,8245.19,8300.29,8004.47,8101.63,8182.55,8112.24,8155.21,8569.85,8833.63,8544.82,1703.79,1780.83,1568.9,-62.04,-93.92,31.89,0.476,0.4632,-6000000000,2.9784E+12,43100000000,49100000000
2008/1/18,7934.86,8184.65,7883.91,8184.65,8213.61,8108.6,8171.58,8546.79,8826.23,8546.63,1665,1893.36,1607.9,-62.56,-87.65,25.09,0.4851,0.4705,-11600000000,2.9668E+12,41100000000,52700000000
2008/1/21,8167.48,8220.63,8099.59,8110.2,8200.97,8131.28,8180.02,8521.44,8816.43,8548.17,1425.21,1840.78,1616.48,-60.21,-82.16,21.95,0.4571,0.466,-6580000000,2.9602E+12,34100000000,40600000000
2008/1/22,7595.17,7741.99,7566.75,7581.96,8031.6,8093.19,8152.35,8484.31,8805.51,8547.68,1348.37,1687.74,1619.49,-98.92,-85.52,-13.41,0.3099,0.414,-19600000000,2.9406E+12,23700000000,43300000000
2008/1/23,7708.27,7708.27,7384.61,7408.4,7877.37,8025.52,8114.41,8445.15,8792.66,8546.46,1623.97,1553.27,1631.73,-139.35,-96.28,-43.07,0.2134,0.3471,504000000,2.9412E+12,43200000000,42700000000
2008/1/24,7639.23,7653.08,7412.97,7517.05,7760.45,7971.5,8082.45,8408.57,8779.82,8545.37,1449.28,1502.36,1641.6,-165.64,-110.16,-55.49,0.1803,0.2915,2000000000,2.9431E+12,36500000000,34500000000
2008/1/25,7648.29,7739.59,7648.29,7739.59,7671.44,7942.53,8053.74,8377.6,8769.8,8545.19,1189.49,1407.26,1650.31,-169.06,-121.94,-47.12,0.2221,0.2684,4610000000,2.9478E+12,31700000000,27100000000
2008/1/28,7678.81,7705.61,7478.2,7485.79,7546.56,7873.77,8008.18,8347.81,8758.33,8543.57,1163.13,1354.85,1597.81,-184,-134.35,-49.65,0.1821,0.2396,3040000000,2.9508E+12,30700000000,27700000000
2008/1/29,7593.71,7603.38,7447.44,7576.42,7545.45,7788.52,7961.69,8318.94,8745.64,8542.43,963.79,1277.93,1482.83,-192.65,-146.01,-46.64,0.1912,0.2235,3590000000,2.9544E+12,25200000000,21600000000
2008/1/30,7604.29,7667.07,7507.52,7543.5,7572.47,7724.92,7922.71,8289.78,8731.98,8541.18,1115.06,1176.15,1364.71,-196.07,-156.02,-40.05,0.1908,0.2126,-1560000000,2.9528E+12,36600000000,38100000000
2008/1/31,7528.18,7579.43,7400.74,7521.13,7573.29,7666.87,7889.56,8260.13,8720.23,8539.77,1246.65,1135.62,1318.99,-201.29,-165.08,-36.22,0.1817,0.2023,10300000000,2.9631E+12,47600000000,37200000000
2008/2/1,7613.58,7706.03,7583.65,7673.99,7560.17,7615.8,7862.2,8239.07,8709.69,8539.35,1236.7,1145.07,1276.16,-190.82,-170.22,-20.59,0.391,0.2652,4650000000,2.9678E+12,36800000000,32200000000
2008/2/12,7568.3,7619.98,7530.37,7553.3,7573.67,7560.11,7845.7,8215.45,8698.37,8538.58,1139.62,1140.37,1247.61,-188.03,-173.78,-14.24,0.4191,0.3165,-3640000000,2.9642E+12,44700000000,48400000000
2008/2/13,7644.8,7655.89,7533.6,7550.55,7568.49,7556.97,7825.08,8196.78,8689.68,8537.5,1010.95,1149.8,1213.86,-183.03,-175.63,-7.39,0.4268,0.3532,5220000000,2.9694E+12,33100000000,27900000000
2008/2/14,7711.45,7865.28,7707,7865.28,7632.85,7602.66,7814.09,8182.41,8686.88,8537.36,1206.29,1168.04,1172.1,-156.84,-171.87,15.04,0.6178,0.4414,15600000000,2.9849E+12,49900000000,34300000000
2008/2/15,7766.49,7888.15,7761.93,7876.37,7703.9,7638.59,7805.05,8164.64,8685.1,8537.25,1085.5,1135.81,1135.72,-132.54,-164.01,31.47,0.7372,0.54,4560000000,2.9895E+12,26800000000,22200000000
2008/2/18,7925.3,7988.02,7872.71,7890.9,7747.28,7653.72,7798.13,8147.73,8679.89,8538.13,1038.11,1096.09,1120.58,-107.21,-152.65,45.44,0.7697,0.6166,2420000000,2.9919E+12,23600000000,21200000000
2008/2/19,7985.47,8024.41,7932.79,8024.41,7841.5,7707.59,7790.68,8135.39,8676.11,8539.61,1216.26,1111.42,1125.89,-78.89,-137.9,59,0.8464,0.6932,6240000000,2.9982E+12,25700000000,19400000000
2008/2/20,8000.12,8040.83,7855.48,7894.47,7910.29,7739.39,7763.96,8122.28,8671.11,8540.71,1176.07,1144.45,1147.12,-62.21,-122.76,60.55,0.8214,0.7359,-1550000000,2.9966E+12,29600000000,31100000000
2008/2/21,7982.35,8085.93,7972.13,8085.93,7954.42,7793.63,7759.28,8112.37,8665.72,8543.8,1209.34,1145.06,1156.55,-37.56,-105.72,68.16,0.8809,0.7843,10500000000,3.0071E+12,29800000000,19400000000
2008/2/22,8013.35,8108.71,7986.97,8108.71,8000.88,7852.39,7759.63,8106.11,8660.88,8546.54,1318.15,1191.59,1163.7,-16.16,-87.81,71.64,0.9206,0.8297,1060000000,3.0081E+12,26200000000,25100000000
2008/2/25,8228.92,8307.75,8228.92,8286.31,8079.97,7913.62,7764.71,8102.56,8657.28,8549.89,1661.32,1316.23,1206.16,16.66,-66.91,83.57,0.9379,0.8658,17300000000,3.0254E+12,41000000000,23700000000
2008/2/26,8379.55,8386.54,8258.87,8307.67,8136.62,7989.06,7774.59,8101.99,8653.78,8552.95,1760.42,1425.06,1268.24,45.21,-44.49,89.7,0.9199,0.8838,20100000000,3.0455E+12,47600000000,27500000000
2008/2/27,8401.12,8462.08,8362.94,8462.08,8250.14,8080.21,7818.59,8100.88,8652.27,8556.68,1779.73,1545.79,1345.12,76.8,-20.23,97.03,0.9466,0.9047,21300000000,3.0668E+12,59600000000,38300000000
2008/2/29,8367.45,8473.71,8367.45,8412.76,8315.51,8134.96,7868.81,8101.5,8649.28,8559.94,1674.46,1638.82,1391.94,99.03,3.62,95.41,0.9315,0.9137,-5380000000,3.0615E+12,44200000000,49600000000
2008/3/3,8213.7,8265.85,8147.27,8262.87,8346.34,8173.61,7906.1,8101.27,8643.29,8562.35,1352.03,1645.59,1418.59,100.81,23.06,77.75,0.8407,0.8893,-13500000000,3.048E+12,23900000000,37400000000
2008/3/4,8279.02,8471.07,8279.02,8470.11,8383.1,8231.53,7942.63,8101.66,8639.04,8566.1,1660.44,1645.42,1480.82,116.04,41.65,74.38,0.8918,0.8902,8260000000,3.0562E+12,46900000000,38700000000
2008/3/5,8493.97,8559.59,8439.35,8483.95,8418.35,8277.49,7992.54,8099.95,8635.38,8569.39,1738.91,1641.12,1533.09,132.16,59.76,72.4,0.885,0.8884,4520000000,3.0607E+12,43800000000,39300000000
2008/3/6,8559.08,8658.64,8526.37,8658.64,8457.67,8353.9,8046.65,8101.2,8633.25,8573.3,1896.36,1664.44,1605.12,153.96,78.6,75.37,0.9233,0.9001,18500000000,3.0792E+12,53200000000,34700000000
2008/3/7,8537.24,8624.65,8513.24,8531.38,8481.39,8398.45,8096.04,8099.2,8629.21,8576.61,1756.29,1680.8,1659.81,163.28,95.53,67.74,0.8659,0.8887,-5020000000,3.0742E+12,36100000000,41100000000
2008/3/10,8500.81,8507.29,8286.57,8299.37,8488.69,8417.51,8134.95,8092.91,8623.22,8578.95,1464.45,1703.29,1674.44,152.6,106.95,45.65,0.6764,0.8179,-17300000000,3.0569E+12,33200000000,50500000000
2008/3/11,8206.74,8381.6,8206.74,8381.6,8470.99,8427.04,8170.33,8087.69,8618.58,8581.55,1276.7,1626.54,1635.98,141.67,113.89,27.78,0.6037,0.7465,-11300000000,3.0456E+12,31500000000,42900000000
2008/3/12,8577.85,8577.85,8424.1,8435.3,8461.26,8439.81,8214.43,8082.91,8613.85,8584.1,1474.64,1573.69,1607.4,141.89,119.49,22.4,0.5902,0.6944,13100000000,3.0587E+12,41300000000,28200000000
2008/3/13,8408.46,8447.98,8198.77,8210.99,8371.73,8414.7,8247.46,8076.46,8607.13,8585.57,1122.95,1419.01,1541.72,124.41,120.47,3.94,0.435,0.608,-14400000000,3.0443E+12,21200000000,35500000000
